132,1
221123,1
117A,1
54943BM,1
57A,1
AO6,1
BK2,1
BWQC1,1
DKM1590,1
G21MT,1
G22MT,1
GBW07306,1
HVALFJ025,1
JB2,1
JSC1365,1
JSC1370,1
JSC1374,1
JSC1377,1
JSC1379,1
JSC1384,1
JSC1419,1
JSC1421,1
JSC1427,1
JSC1437,1
JSC1452,1
K1919,1
M2MT,1
M5MT,1
MHC2319,1
MIX1D,1
MIX4D,1
MIX5B,1
PG4,1
PICRITE,1
PW6,1
R2098M,1
S4,1
SANCA,1
SC2,1
SC4,1
SC5,1
SC8,1
SH59,1
VH49,1
WC3,1
130,2
201429,2
221137,2
54939M,2
54942M,2
AGV2,2
AO9,2
BCR2,2
BEN,2
BHVO2,2
BIR1A,2
BT2,2
CADILLAC,2
DKM1790,2
DKM1890,2
DKM3290,2
G13MT,2
G17MT,2
G18MT,2
G19MT,2
G8MT,2
G9MT,2
GBW07104,2
GBW07105,2
GBW07113,2
GBW07217A,2
GBW07315,2
GBW07316,2
GL3MT,2
GRANODIKE,2
HVALFJ017,2
JA2,2
JA3,2
JB1B,2
JB3,2
JR1,2
JSC1416,2
JSC1442,2
MI5,2
MIX6D,2
MO12,2
MO14,2
NAT18,2
P3MT,2
P6MT,2
PL1,2
PW3,2
R21,2
R42,2
SANCB,2
SANCS2,2
SGR1,2
SHERGOTTITE,2
SWY1,2
VH1,2
135,3
8005,3
201428,3
54947M,3
AO10,3
AO8,3
DH4909,3
DKM1390,3
DKM2290,3
DKM2990,3
DKM3090,3
G1MT,3
G23MT,3
G27MT,3
GBW07108,3
GL6MT,3
GUWBM,3
IDBDF,3
JSC1371,3
JSC1373,3
JSC1387,3
JSC1404,3
JSC1434,3
JSC1446,3
LP11,3
LP14,3
LP30,3
M7MT,3
MIX1B,3
MIX6B,3
MO15,3
MO7,3
NAU2MEDS,3
P10MT,3
P11MT,3
P13MT,3
P1MT,3
P2MT,3
PG7,3
PL1B,3
PL6,3
R43,3
S3A,3
S5,3
SC6,3
67,4
81,4
8006,4
201427,4
34P1,4
42877M,4
46436M,4
54940M,4
AO12,4
AO7,4
G10MT,4
G14MT,4
G25MT,4
G28MT,4
GBW07103,4
GBW07309,4
GL2MT,4
GL5MT,4
HVALFJ054,4
JSC1366,4
JSC1414,4
JSC1418,4
JSC1424,4
JSC1425,4
JSC1429,4
JSC1436,4
JSC1450,4
JSC1467,4
LP4,4
MHC1356,4
MIX2B,4
NAU1,4
NORITE,4
P12MT,4
PL4,4
PL7,4
R61,4
R63,4
S3B,4
SANCI,4
SANCJ,4
SARM51,4
SC7,4
SRM98A,4
TROND,4
ULTRAMAFIC,4
VZO114,4
201424,5
54951M,5
DKM1190,5
DKM1490,5
DKM2190,5
G11MT,5
G15MT,5
G20MT,5
G7MT,5
GBW07313,5
GL4MT,5
GL7MT,5
GUWGNA,5
JSC1378,5
JSC1389,5
JSC1415,5
JSC1420,5
JSC1428,5
JSC1435,5
JSC1438,5
JSC1439,5
JSC1448,5
JSC1465,5
KGAMEDS,5
M1MT,5
M6MT,5
MI4,5
MIX3D,5
MIX5D,5
MOPPIN,5
NAU2,5
P9MT,5
PG1,5
PG3,5
PS1,5
PS4,5
PW7,5
R2100M,5
R22,5
R24,5
R41,5
R45,5
SC1,5
SC3,5
SH5,5
201426,6
221136,6
34P4,6
54944M,6
54949M,6
CL5,6
DH4912,6
DKM2390,6
DKM390,6
G24MT,6
G26MT,6
G2MT,6
G3MT,6
G6MT,6
GL1MT,6
ICEL009010,6
JA1,6
JSC1372,6
JSC1375,6
JSC1382,6
JSC1390,6
JSC1395,6
JSC1397,6
JSC1408,6
JSC1426,6
JSC1432,6
JSC1440,6
LP20,6
M8MT,6
MIX3B,6
MN45,6
MNFN,6
MNK,6
MO13,6
MSHA,6
NAU2HIS,6
P4MT,6
P7MT,6
PG2,6
PG5,6
PL5,6
R62,6
SH73,6
UMPH,6
UNSZK,6
152769,7
221138,7
54941M,7
DH4911,7
G12MT,7
G16MT,7
G4MT,7
G5MT,7
GBW07110,7
GBW07216A,7
GBW07305,7
GBW07311,7
GBW07312,7
HVALFJ011,7
JSC1385,7
JSC1392,7
JSC1402,7
JSC1406,7
JSC1460,7
JSC1469,7
M3MT,7
M4MT,7
MC,7
MI1,7
MIX2D,7
MIX4B,7
MIX4O,7
NAU2LOS,7
P5MT,7
P8MT,7
PG6,7
PL3,7
PS5,7
PW1,7
PW5,7
R11,7
R23,7
R44,7
R65,7
SANCC,7
SANCK,7
SRM688,7
SRM97A,7
VS211681,7
VZO106,7
WC1,7
WM,7
